11529037,BBQ치킨,28,인천광역시,28237,부평구,2823710700,부개동,인천광역시 부평구 부개동 264-6,인천광역시 부평구 동수로 169,3,,126.737125899289,37.4859301034751
11532764,구어스치킨,47,경상북도,47130,경주시,4713012400,황성동,경상북도 경주시 황성동 513-3,경상북도 경주시 용담로92번길 53-8,2,,129.212556067992,35.8695038173632
11541687,꿀닭화명점,26,부산광역시,26320,북구,2632010200,화명동,부산광역시 북구 화명동 2322,부산광역시 북구 학사로17번길 31,2,,129.006030979904,35.221336934249
11547449,깐부치킨,41,경기도,41463,용인시 기흥구,4146311300,마북동,경기도 용인시 기흥구 마북동 182,경기도 용인시 기흥구 마북로 164,,,127.124317518615,37.3039569176782
11547684,코리안숯불바베큐,41,경기도,41390,시흥시,4139013100,월곶동,경기도 시흥시 월곶동 1010-4,경기도 시흥시 월곶중앙로70번길 11,,,126.735654659405,37.3906383467379
11552444,부어치킨만수6동점,28,인천광역시,28200,남동구,2820010300,만수동,인천광역시 남동구 만수동 1045,인천광역시 남동구 담방로21번길 3,3,,126.736486981847,37.4412678853467
11569592,페리카나치킨,41,경기도,41173,안양시 동안구,4117310100,비산동,경기도 안양시 동안구 비산동 1103,경기도 안양시 동안구 시민대로159번길 62,3,,126.947112374576,37.393241961526
11572236,교촌치킨,11,서울특별시,11200,성동구,1120010800,응봉동,서울특별시 성동구 응봉동 100,서울특별시 성동구 독서당로62길 43,1,,127.033510915987,37.5518903627794
11576384,달콤한닭강정,41,경기도,41150,의정부시,4115010200,호원동,경기도 의정부시 호원동 467,경기도 의정부시 평화로150번길 26,3,,127.048983359414,37.704696746606
11580865,BHC치킨,47,경상북도,47190,구미시,4719012800,옥계동,경상북도 구미시 옥계동 545,경상북도 구미시 흥안로 43,,,128.415516822076,36.1465050712022
11582307,에디슨DHA치킨,47,경상북도,47820,청도군,4782025321,청도읍,경상북도 청도군 청도읍 고수리 969-17,경상북도 청도군 청도읍 청화로 202-1,2,,128.74599751487,35.6409802861289
11589218,교촌치킨중계역점,11,서울특별시,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 503,서울특별시 노원구 동일로207길 17,1,,127.06415324201,37.6427280540987
11598361,페리카나,41,경기도,41465,용인시 수지구,4146510200,죽전동,경기도 용인시 수지구 죽전동 1115,경기도 용인시 수지구 대지로 62,1,,127.116215600462,37.3282801437958
11604910,닭사부,41,경기도,41390,시흥시,4139013200,정왕동,경기도 시흥시 정왕동 1394,경기도 시흥시 정왕신길로139번길 4,,,126.735078442589,37.35300433022
